customer_id,county,city,segment,age_band,signup_date
C107084,Donegal,Letterkenny,Premium,35-44,2025-12-11
C107085,Louth,Drogheda,Regular,35-44,2025-09-19
C107086,Louth,Drogheda,Regular,18-24,2026-01-08
C107087,Dublin,Dublin,New,55+,2025-04-27
C107088,Dublin,Dublin,Regular,18-24,2025-06-21
C107089,Cork,Cork,Regular,25-34,2025-03-02
C107090,Kildare,Naas,New,25-34,2025-12-08
C107091,Limerick,Limerick,Inactive,18-24,2025-06-13
C107092,Waterford,Waterford,New,25-34,2024-09-04
C107093,Mayo,Castlebar,New,18-24,2025-04-04
C107094,Wexford,Wexford,Inactive,35-44,2024-08-19
C107095,Dublin,Dublin,Regular,35-44,2025-06-20
C107096,Kildare,Naas,Regular,35-44,2025-07-25
C107097,Cork,Cork,New,25-34,2025-09-25
C107098,Dublin,Dublin,Regular,25-34,2024-09-01
C107099,Dublin,Dublin,Inactive,45-54,2025-03-05
C107100,Cork,Cork,Regular,25-34,2024-12-30
C107101,Dublin,Dublin,Regular,25-34,2025-02-05
C107102,Limerick,Limerick,Regular,18-24,2025-12-16
C107103,Dublin,Dublin,Regular,18-24,2025-05-02
C107104,Dublin,Dublin,Regular,25-34,2025-02-21
C107105,Dublin,Dublin,New,35-44,2025-11-25
C107106,Donegal,Letterkenny,New,45-54,2025-04-16
C107107,Limerick,Limerick,Regular,55+,2025-02-09
C107108,Cork,Cork,Inactive,25-34,2025-04-21
C107109,Dublin,Dublin,Inactive,25-34,2025-10-22
C107110,Roscommon,Roscommon,Inactive,35-44,2025-02-27
C107111,Tipperary,Clonmel,Regular,25-34,2025-06-06
C107112,Wexford,Wexford,Premium,25-34,2024-09-16
C107113,Meath,Navan,Inactive,35-44,2024-06-08
C107114,Clare,Ennis,New,18-24,2024-07-11
C107115,Laois,Portlaoise,Regular,25-34,2025-03-13
C107116,Cork,Cork,New,25-34,2025-08-06
C107117,Kerry,Tralee,Inactive,25-34,2024-10-05
C107118,Dublin,Dublin,Inactive,25-34,2025-12-18
C107119,Wexford,Wexford,Premium,18-24,2024-08-30
C107120,Galway,Galway,Regular,18-24,2025-07-23
C107121,Dublin,Dublin,Inactive,45-54,2024-10-19
C107122,Roscommon,Roscommon,New,45-54,2024-07-06
C107123,Westmeath,Athlone,New,45-54,2025-08-02
C107124,Cork,Cork,Regular,45-54,2025-04-07
C107125,Leitrim,Carrick-on-Shannon,Premium,18-24,2025-06-12
C107126,Cork,Cork,Inactive,18-24,2025-12-17
C107127,Kildare,Naas,Regular,25-34,2025-04-19
C107128,Kilkenny,Kilkenny,Regular,25-34,2025-10-18
C107129,Cork,Cork,Regular,35-44,2025-03-25
C107130,Galway,Galway,New,18-24,2024-12-27
C107131,Wexford,Wexford,Inactive,55+,2025-01-20
C107132,Dublin,Dublin,Regular,25-34,2024-12-24
C107133,Galway,Galway,New,25-34,2025-11-14
C107134,Cork,Cork,Regular,45-54,2025-04-03
C107135,Wexford,Wexford,Premium,25-34,2025-12-12
C107136,Dublin,Dublin,Inactive,35-44,2024-10-29
C107137,Dublin,Dublin,New,35-44,2025-09-02
C107138,Wicklow,Bray,New,35-44,2024-08-09
C107139,Dublin,Dublin,Inactive,45-54,2024-11-20
C107140,Galway,Galway,Regular,25-34,2024-06-21
C107141,Wicklow,Bray,Regular,25-34,2025-12-01
C107142,Louth,Drogheda,New,45-54,2024-11-27
C107143,Dublin,Dublin,Inactive,25-34,2025-10-05
C107144,Kilkenny,Kilkenny,Premium,35-44,2025-02-11
C107145,Wicklow,Bray,New,25-34,2024-08-14
C107146,Cork,Cork,New,18-24,2024-12-24
C107147,Louth,Drogheda,New,25-34,2024-12-23
C107148,Wicklow,Bray,New,55+,2025-04-02
C107149,Tipperary,Clonmel,New,25-34,2024-12-14
C107150,Limerick,Limerick,New,25-34,2025-07-11
C107151,Wicklow,Bray,New,18-24,2025-08-13
C107152,Leitrim,Carrick-on-Shannon,Regular,25-34,2024-09-02
C107153,Limerick,Limerick,Regular,25-34,2025-04-11
C107154,Clare,Ennis,Regular,35-44,2025-05-14
C107155,Louth,Drogheda,Premium,18-24,2024-11-08
C107156,Kilkenny,Kilkenny,New,25-34,2025-09-07
C107157,Roscommon,Roscommon,Inactive,18-24,2024-10-17
C107158,Dublin,Dublin,Inactive,18-24,2025-11-05
C107159,Dublin,Dublin,Inactive,45-54,2025-03-02
C107160,Tipperary,Clonmel,New,45-54,2025-01-06
C107161,Galway,Galway,New,35-44,2025-07-05
C107162,Limerick,Limerick,Regular,45-54,2025-06-07
C107163,Clare,Ennis,New,18-24,2025-04-02
C107164,Cavan,Cavan,New,45-54,2025-07-17
C107165,Galway,Galway,New,25-34,2024-11-04
C107166,Wicklow,Bray,Regular,35-44,2025-09-29
C107167,Dublin,Dublin,Premium,35-44,2025-06-07
C107168,Meath,Navan,New,25-34,2024-10-06
C107169,Dublin,Dublin,Inactive,25-34,2026-01-21
C107170,Meath,Navan,Premium,18-24,2025-11-02
C107171,Limerick,Limerick,New,25-34,2024-09-15
C107172,Wicklow,Bray,Regular,25-34,2025-09-14
C107173,Wexford,Wexford,New,55+,2025-04-14
C107174,Cork,Cork,Inactive,18-24,2025-09-05
C107175,Dublin,Dublin,Premium,35-44,2025-01-12
C107176,Dublin,Dublin,Regular,25-34,2024-10-25
C107177,Carlow,Carlow,Regular,18-24,2024-10-10
C107178,Cavan,Cavan,Regular,25-34,2024-07-10
C107179,Cork,Cork,Inactive,25-34,2025-11-08
C107180,Dublin,Dublin,Inactive,25-34,2024-12-05
C107181,Galway,Galway,Premium,18-24,2025-12-27
C107182,Kerry,Tralee,Regular,18-24,2024-10-14
C107183,Cork,Cork,New,25-34,2024-12-28
C107184,Dublin,Dublin,New,45-54,2025-11-10
C107185,Galway,Galway,New,45-54,2024-12-26
C107186,Dublin,Dublin,Regular,18-24,2025-08-30
C107187,Cork,Cork,Premium,35-44,2024-07-26
C107188,Dublin,Dublin,Inactive,45-54,2025-12-25
C107189,Wexford,Wexford,New,18-24,2025-06-06
C107190,Meath,Navan,New,18-24,2025-08-25
C107191,Dublin,Dublin,New,18-24,2024-06-16
C107192,Limerick,Limerick,Inactive,18-24,2025-12-31
C107193,Kildare,Naas,Premium,45-54,2025-03-25
C107194,Clare,Ennis,Regular,45-54,2024-10-06
C107195,Roscommon,Roscommon,Regular,25-34,2024-08-31
C107196,Dublin,Dublin,Regular,25-34,2024-07-23
C107197,Laois,Portlaoise,New,45-54,2025-07-09
C107198,Kerry,Tralee,New,18-24,2024-10-06
C107199,Kerry,Tralee,Regular,18-24,2025-12-10
C107200,Cork,Cork,New,18-24,2024-10-15
C107201,Cork,Cork,Regular,45-54,2024-07-24
C107202,Dublin,Dublin,Regular,35-44,2025-10-25
C107203,Carlow,Carlow,Premium,35-44,2025-09-10
C107204,Tipperary,Clonmel,Regular,35-44,2025-04-08
C107205,Galway,Galway,Regular,18-24,2025-10-12
C107206,Limerick,Limerick,Inactive,25-34,2025-08-10
C107207,Dublin,Dublin,Regular,45-54,2024-09-14
C107208,Dublin,Dublin,Regular,45-54,2025-02-05
C107209,Donegal,Letterkenny,New,25-34,2025-12-06
C107210,Meath,Navan,Premium,18-24,2025-07-12
C107211,Mayo,Castlebar,Regular,55+,2025-06-08
C107212,Wexford,Wexford,New,25-34,2024-09-15
C107213,Tipperary,Clonmel,New,25-34,2025-04-17
C107214,Clare,Ennis,Premium,18-24,2024-09-08
C107215,Dublin,Dublin,Regular,18-24,2025-07-08
C107216,Kerry,Tralee,Regular,35-44,2024-10-12
C107217,Wicklow,Bray,Regular,35-44,2024-11-20
C107218,Dublin,Dublin,Regular,18-24,2025-05-11
C107219,Dublin,Dublin,Regular,18-24,2024-06-16
C107220,Dublin,Dublin,New,25-34,2025-07-25
C107221,Dublin,Dublin,Regular,25-34,2025-02-21
C107222,Meath,Navan,Regular,25-34,2025-04-04
C107223,Dublin,Dublin,Premium,18-24,2025-08-21
C107224,Wexford,Wexford,Regular,45-54,2025-09-06
C107225,Dublin,Dublin,Regular,55+,2025-12-04
C107226,Dublin,Dublin,Inactive,25-34,2024-09-16
C107227,Cork,Cork,Inactive,35-44,2025-02-14
C107228,Dublin,Dublin,New,45-54,2024-07-28
C107229,Longford,Longford,Inactive,18-24,2024-11-06
C107230,Cork,Cork,New,45-54,2025-04-28
C107231,Dublin,Dublin,Inactive,25-34,2024-08-18
C107232,Dublin,Dublin,New,25-34,2025-02-23
C107233,Cork,Cork,Regular,25-34,2025-12-14
C107234,Tipperary,Clonmel,Inactive,25-34,2024-07-13
C107235,Mayo,Castlebar,New,35-44,2024-10-17
C107236,Cork,Cork,Premium,35-44,2024-11-17
C107237,Donegal,Letterkenny,Regular,18-24,2025-11-29
C107238,Kildare,Naas,New,25-34,2025-08-15
C107239,Kilkenny,Kilkenny,Inactive,55+,2024-09-19
C107240,Limerick,Limerick,Regular,45-54,2025-07-26
C107241,Cork,Cork,Inactive,35-44,2024-06-11
C107242,Kerry,Tralee,Inactive,18-24,2025-09-22
C107243,Waterford,Waterford,New,25-34,2024-10-13
C107244,Kildare,Naas,New,18-24,2025-08-02
C107245,Longford,Longford,Regular,45-54,2025-03-23
C107246,Westmeath,Athlone,Regular,35-44,2025-08-15
C107247,Dublin,Dublin,New,45-54,2024-12-27
C107248,Mayo,Castlebar,Regular,18-24,2025-04-15
C107249,Tipperary,Clonmel,Premium,55+,2025-11-27
C107250,Meath,Navan,New,55+,2025-09-25
C107251,Meath,Navan,Premium,35-44,2025-04-24
C107252,Kilkenny,Kilkenny,Regular,45-54,2025-12-06
C107253,Tipperary,Clonmel,New,25-34,2024-08-10
C107254,Meath,Navan,New,25-34,2025-07-26
C107255,Dublin,Dublin,New,18-24,2025-06-11
C107256,Galway,Galway,Regular,18-24,2024-11-01
C107257,Offaly,Tullamore,New,18-24,2025-01-20
C107258,Wicklow,Bray,Premium,35-44,2025-01-30
C107259,Dublin,Dublin,Premium,25-34,2025-07-13
C107260,Laois,Portlaoise,New,18-24,2025-06-10
C107261,Waterford,Waterford,Inactive,18-24,2025-09-15
C107262,Limerick,Limerick,Inactive,35-44,2025-06-30
C107263,Dublin,Dublin,New,55+,2026-01-13
C107264,Limerick,Limerick,Inactive,25-34,2025-10-11
C107265,Dublin,Dublin,New,35-44,2025-05-12
C107266,Cork,Cork,Regular,55+,2024-06-12
C107267,Donegal,Letterkenny,New,35-44,2025-01-07
C107268,Offaly,Tullamore,Premium,35-44,2024-08-16
C107269,Cork,Cork,Inactive,35-44,2025-02-16
C107270,Kilkenny,Kilkenny,Inactive,55+,2026-01-17
C107271,Cavan,Cavan,Inactive,25-34,2025-01-28
C107272,Dublin,Dublin,New,35-44,2025-10-04
C107273,Dublin,Dublin,Regular,25-34,2025-02-26
C107274,Kerry,Tralee,New,18-24,2025-05-13
C107275,Louth,Drogheda,New,35-44,2024-06-19
C107276,Cork,Cork,New,45-54,2025-07-18
C107277,Wexford,Wexford,Inactive,45-54,2024-10-27
C107278,Tipperary,Clonmel,Regular,45-54,2025-03-04
C107279,Wicklow,Bray,New,35-44,2026-01-14
C107280,Wicklow,Bray,Inactive,25-34,2024-10-13
C107281,Dublin,Dublin,Premium,55+,2025-12-09
C107282,Dublin,Dublin,Regular,18-24,2025-10-11
C107283,Dublin,Dublin,Regular,18-24,2024-06-29
C107284,Sligo,Sligo,Premium,25-34,2025-01-08
C107285,Offaly,Tullamore,Regular,35-44,2026-01-09
C107286,Clare,Ennis,Regular,35-44,2025-02-28
C107287,Dublin,Dublin,Regular,45-54,2025-09-19
C107288,Limerick,Limerick,New,18-24,2025-12-04
C107289,Dublin,Dublin,Regular,45-54,2024-06-02
C107290,Cork,Cork,Regular,35-44,2025-08-13
C107291,Dublin,Dublin,Regular,55+,2025-12-01
C107292,Waterford,Waterford,New,25-34,2025-05-13
C107293,Dublin,Dublin,Regular,35-44,2025-12-29
C107294,Donegal,Letterkenny,Regular,35-44,2025-07-25
C107295,Carlow,Carlow,Regular,25-34,2025-06-13
C107296,Kerry,Tralee,New,18-24,2024-08-14
C107297,Dublin,Dublin,Inactive,18-24,2025-09-16
C107298,Offaly,Tullamore,New,18-24,2025-10-27
C107299,Donegal,Letterkenny,Regular,25-34,2024-12-17
C107300,Kildare,Naas,New,35-44,2024-09-03
C107301,Wexford,Wexford,Premium,25-34,2025-05-10
C107302,Westmeath,Athlone,Regular,35-44,2025-12-16
C107303,Kildare,Naas,Regular,18-24,2025-08-13
C107304,Meath,Navan,Inactive,18-24,2025-09-30
C107305,Kildare,Naas,Premium,35-44,2025-05-03
C107306,Dublin,Dublin,Regular,35-44,2025-02-06
C107307,Mayo,Castlebar,Regular,35-44,2024-11-30
C107308,Dublin,Dublin,Inactive,35-44,2025-09-28
C107309,Cork,Cork,Inactive,55+,2025-06-25
C107310,Cork,Cork,Premium,55+,2025-08-23
C107311,Dublin,Dublin,Premium,35-44,2025-10-17
C107312,Galway,Galway,Inactive,25-34,2026-01-09
C107313,Donegal,Letterkenny,Inactive,18-24,2025-10-15
C107314,Cork,Cork,New,35-44,2025-02-23
C107315,Dublin,Dublin,Inactive,25-34,2024-08-19
C107316,Westmeath,Athlone,Premium,18-24,2025-05-02
C107317,Monaghan,Monaghan,Regular,18-24,2025-02-23
C107318,Kildare,Naas,Regular,55+,2025-12-14
C107319,Cork,Cork,Regular,18-24,2024-06-24
C107320,Dublin,Dublin,Premium,35-44,2025-10-27
C107321,Dublin,Dublin,Regular,45-54,2025-06-15
C107322,Cork,Cork,New,35-44,2024-07-13
C107323,Cavan,Cavan,Regular,18-24,2024-10-24
C107324,Wicklow,Bray,New,45-54,2024-07-08
C107325,Cork,Cork,Regular,35-44,2025-12-11
C107326,Monaghan,Monaghan,Regular,25-34,2025-06-22
C107327,Galway,Galway,Regular,35-44,2025-06-06
C107328,Dublin,Dublin,New,18-24,2025-04-09
C107329,Galway,Galway,New,35-44,2025-01-27
C107330,Dublin,Dublin,New,45-54,2024-09-11
C107331,Laois,Portlaoise,Regular,25-34,2025-08-13
C107332,Cork,Cork,Inactive,55+,2024-08-19
C107333,Wexford,Wexford,Premium,25-34,2024-10-03
C107334,Cork,Cork,Premium,45-54,2026-01-08
C107335,Offaly,Tullamore,Regular,35-44,2024-07-25
C107336,Donegal,Letterkenny,New,18-24,2025-12-23
C107337,Kildare,Naas,Inactive,45-54,2024-07-23
C107338,Dublin,Dublin,Regular,45-54,2025-03-19
C107339,Offaly,Tullamore,New,25-34,2025-05-16
C107340,Limerick,Limerick,Regular,35-44,2024-08-08
C107341,Cork,Cork,Regular,18-24,2025-11-16
C107342,Westmeath,Athlone,Regular,18-24,2025-12-27
C107343,Dublin,Dublin,New,18-24,2024-10-12
C107344,Cork,Cork,Regular,25-34,2024-10-12
C107345,Meath,Navan,New,18-24,2025-08-31
C107346,Cork,Cork,Regular,18-24,2025-01-09
C107347,Kildare,Naas,Premium,55+,2024-06-23
C107348,Dublin,Dublin,Inactive,25-34,2025-08-25
C107349,Dublin,Dublin,Regular,45-54,2024-12-30
C107350,Dublin,Dublin,New,18-24,2025-01-31
C107351,Dublin,Dublin,Regular,18-24,2025-06-28
C107352,Roscommon,Roscommon,New,35-44,2025-05-13
C107353,Limerick,Limerick,Inactive,25-34,2025-10-09
C107354,Kildare,Naas,Premium,25-34,2025-09-22
C107355,Cork,Cork,Regular,55+,2025-12-18
C107356,Kerry,Tralee,Premium,25-34,2025-12-03
C107357,Dublin,Dublin,Regular,25-34,2025-06-15
C107358,Dublin,Dublin,Regular,35-44,2025-04-30
C107359,Wexford,Wexford,Inactive,18-24,2025-03-05
C107360,Kildare,Naas,New,35-44,2025-07-04
C107361,Mayo,Castlebar,Regular,25-34,2024-07-07
C107362,Laois,Portlaoise,Inactive,18-24,2025-01-28
C107363,Waterford,Waterford,Regular,25-34,2024-11-13
C107364,Dublin,Dublin,Regular,25-34,2025-04-30
C107365,Dublin,Dublin,New,35-44,2025-12-06
C107366,Dublin,Dublin,Regular,55+,2025-03-16
C107367,Mayo,Castlebar,Regular,35-44,2025-05-16
C107368,Offaly,Tullamore,Regular,25-34,2025-01-28
C107369,Cavan,Cavan,New,55+,2024-12-23
C107370,Cork,Cork,Regular,35-44,2025-07-14
C107371,Waterford,Waterford,Regular,18-24,2024-10-28
C107372,Meath,Navan,Inactive,18-24,2025-11-10
C107373,Waterford,Waterford,Regular,18-24,2024-08-08
C107374,Limerick,Limerick,Regular,18-24,2024-10-12
C107375,Dublin,Dublin,Premium,25-34,2025-08-25
C107376,Dublin,Dublin,New,25-34,2024-07-20
C107377,Roscommon,Roscommon,Regular,55+,2025-02-03
C107378,Galway,Galway,New,25-34,2025-01-13
C107379,Cork,Cork,Regular,18-24,2025-12-14
C107380,Cork,Cork,Inactive,55+,2024-09-04
C107381,Cork,Cork,Regular,25-34,2025-02-28
C107382,Sligo,Sligo,Inactive,18-24,2025-03-03
C107383,Dublin,Dublin,New,18-24,2025-10-05
C107384,Dublin,Dublin,Regular,35-44,2025-04-21
C107385,Mayo,Castlebar,Regular,25-34,2024-08-18
C107386,Limerick,Limerick,New,35-44,2025-11-05
C107387,Dublin,Dublin,Regular,45-54,2024-08-30
C107388,Dublin,Dublin,Regular,35-44,2025-07-22
C107389,Dublin,Dublin,Regular,45-54,2024-11-11
C107390,Dublin,Dublin,Inactive,35-44,2024-08-13
C107391,Dublin,Dublin,Inactive,35-44,2024-09-23
C107392,Dublin,Dublin,Regular,18-24,2025-12-19
C107393,Wicklow,Bray,Inactive,25-34,2026-01-08
C107394,Kilkenny,Kilkenny,New,25-34,2025-05-27
C107395,Laois,Portlaoise,New,25-34,2025-09-28
C107396,Cork,Cork,Regular,25-34,2025-11-24
C107397,Cork,Cork,Regular,35-44,2024-12-27
C107398,Leitrim,Carrick-on-Shannon,Regular,25-34,2025-08-29
C107399,Mayo,Castlebar,Regular,25-34,2025-04-08
C107400,Meath,Navan,Inactive,25-34,2024-09-12
C107401,Dublin,Dublin,New,45-54,2025-04-16
C107402,Cork,Cork,Premium,25-34,2024-06-28
C107403,Meath,Navan,Regular,35-44,2025-05-31
C107404,Limerick,Limerick,Regular,35-44,2024-11-04
C107405,Dublin,Dublin,Regular,25-34,2024-08-02
C107406,Monaghan,Monaghan,Regular,45-54,2025-07-29
C107407,Limerick,Limerick,Regular,45-54,2024-12-27
C107408,Tipperary,Clonmel,Premium,35-44,2025-02-24
C107409,Dublin,Dublin,Regular,55+,2024-07-22
C107410,Louth,Drogheda,New,25-34,2024-07-18
C107411,Wicklow,Bray,Premium,45-54,2025-12-04
C107412,Dublin,Dublin,Regular,45-54,2025-05-26
C107413,Tipperary,Clonmel,Inactive,35-44,2025-01-29
C107414,Wexford,Wexford,Regular,45-54,2025-07-05
C107415,Waterford,Waterford,Regular,35-44,2025-08-11
C107416,Dublin,Dublin,Regular,25-34,2024-08-08
C107417,Westmeath,Athlone,Regular,25-34,2025-12-05
C107418,Kildare,Naas,Regular,25-34,2025-06-29
C107419,Dublin,Dublin,New,35-44,2024-12-03
C107420,Dublin,Dublin,Inactive,25-34,2024-11-09
C107421,Dublin,Dublin,Premium,35-44,2024-07-23
C107422,Dublin,Dublin,Regular,25-34,2024-11-01
C107423,Kildare,Naas,Regular,25-34,2024-12-19
C107424,Louth,Drogheda,Premium,18-24,2024-10-06
C107425,Dublin,Dublin,New,25-34,2025-07-08
C107426,Longford,Longford,Regular,35-44,2024-10-30
C107427,Dublin,Dublin,New,25-34,2025-03-27
C107428,Tipperary,Clonmel,New,18-24,2025-05-02
C107429,Cavan,Cavan,New,25-34,2024-07-15
C107430,Waterford,Waterford,Premium,25-34,2024-09-10
C107431,Wexford,Wexford,New,18-24,2024-07-13
C107432,Wicklow,Bray,Premium,25-34,2025-07-20
C107433,Dublin,Dublin,Inactive,35-44,2025-07-25
C107434,Dublin,Dublin,New,35-44,2024-08-17
C107435,Galway,Galway,Premium,55+,2025-08-16
C107436,Dublin,Dublin,Regular,18-24,2025-09-30
C107437,Cork,Cork,Inactive,25-34,2024-08-05
C107438,Dublin,Dublin,Regular,18-24,2024-08-10
C107439,Offaly,Tullamore,Regular,35-44,2025-09-20
C107440,Westmeath,Athlone,Regular,18-24,2024-12-03
C107441,Waterford,Waterford,Inactive,18-24,2024-12-25
C107442,Wicklow,Bray,New,35-44,2025-05-20
C107443,Dublin,Dublin,Premium,25-34,2024-07-11
C107444,Dublin,Dublin,New,25-34,2025-02-18
C107445,Wexford,Wexford,Regular,35-44,2024-12-18
C107446,Donegal,Letterkenny,Regular,45-54,2025-10-07
C107447,Cork,Cork,New,25-34,2025-08-13
C107448,Kildare,Naas,New,25-34,2024-11-20
C107449,Kildare,Naas,Regular,25-34,2025-06-29
C107450,Dublin,Dublin,Premium,18-24,2025-01-28
C107451,Cork,Cork,Premium,18-24,2025-03-16
C107452,Galway,Galway,New,25-34,2025-08-16
C107453,Tipperary,Clonmel,Regular,18-24,2024-11-15
C107454,Roscommon,Roscommon,New,18-24,2025-05-13
C107455,Meath,Navan,Premium,35-44,2025-02-06
C107456,Wicklow,Bray,Premium,45-54,2025-06-26
C107457,Clare,Ennis,Inactive,18-24,2025-01-15
C107458,Dublin,Dublin,Inactive,25-34,2025-12-14
C107459,Wexford,Wexford,Regular,55+,2025-01-21
C107460,Kildare,Naas,New,25-34,2024-08-05
C107461,Limerick,Limerick,Inactive,35-44,2025-03-21
C107462,Dublin,Dublin,New,18-24,2024-10-22
C107463,Offaly,Tullamore,New,55+,2025-03-01
C107464,Roscommon,Roscommon,Regular,18-24,2025-12-05
C107465,Dublin,Dublin,Premium,25-34,2024-08-01
C107466,Dublin,Dublin,Regular,55+,2024-06-26
C107467,Dublin,Dublin,Inactive,35-44,2024-11-22
C107468,Mayo,Castlebar,Regular,18-24,2025-02-17
C107469,Tipperary,Clonmel,New,35-44,2024-08-17
C107470,Dublin,Dublin,Regular,45-54,2025-07-23
C107471,Clare,Ennis,Premium,25-34,2025-05-28
C107472,Cork,Cork,New,18-24,2025-07-27
C107473,Kildare,Naas,Inactive,25-34,2025-02-09
C107474,Cork,Cork,Regular,55+,2025-12-11
C107475,Meath,Navan,Premium,18-24,2025-07-09
C107476,Kildare,Naas,Premium,25-34,2025-12-05
C107477,Dublin,Dublin,Regular,18-24,2024-07-23
C107478,Galway,Galway,Premium,18-24,2025-07-06
C107479,Offaly,Tullamore,Regular,25-34,2024-12-24
C107480,Meath,Navan,Premium,25-34,2024-09-24
C107481,Cavan,Cavan,Premium,18-24,2024-09-17
C107482,Limerick,Limerick,Regular,18-24,2024-09-26
C107483,Mayo,Castlebar,New,18-24,2024-07-26
C107484,Cork,Cork,Inactive,18-24,2025-02-28
C107485,Mayo,Castlebar,Inactive,18-24,2025-09-08
C107486,Dublin,Dublin,Regular,35-44,2025-03-06
C107487,Dublin,Dublin,Inactive,18-24,2024-08-18
C107488,Dublin,Dublin,Regular,25-34,2025-07-30
C107489,Dublin,Dublin,Regular,25-34,2024-09-13
C107490,Roscommon,Roscommon,Regular,35-44,2025-11-04
C107491,Leitrim,Carrick-on-Shannon,New,35-44,2025-01-07
C107492,Louth,Drogheda,Regular,55+,2024-06-01
C107493,Dublin,Dublin,Regular,25-34,2024-11-23
C107494,Laois,Portlaoise,New,18-24,2025-10-13
C107495,Louth,Drogheda,New,18-24,2025-12-04
C107496,Cork,Cork,Premium,18-24,2025-02-09
C107497,Meath,Navan,Premium,55+,2026-01-15
C107498,Wexford,Wexford,Inactive,25-34,2024-10-18
C107499,Dublin,Dublin,New,35-44,2025-02-09
C107500,Meath,Navan,Inactive,55+,2025-03-03
C107501,Wicklow,Bray,New,45-54,2024-09-29
C107502,Dublin,Dublin,New,25-34,2025-01-16
C107503,Galway,Galway,Premium,45-54,2025-03-26
C107504,Meath,Navan,Regular,25-34,2025-07-25
C107505,Wicklow,Bray,Premium,18-24,2025-03-25
C107506,Monaghan,Monaghan,Regular,25-34,2024-08-02
C107507,Kilkenny,Kilkenny,New,45-54,2025-03-07
C107508,Donegal,Letterkenny,Regular,35-44,2025-10-23
C107509,Tipperary,Clonmel,New,25-34,2024-06-13
C107510,Tipperary,Clonmel,New,45-54,2026-01-20
C107511,Limerick,Limerick,New,25-34,2024-08-17
C107512,Dublin,Dublin,Regular,35-44,2024-06-06
C107513,Kerry,Tralee,Premium,25-34,2024-08-24
C107514,Wicklow,Bray,New,18-24,2024-10-29
C107515,Meath,Navan,Regular,25-34,2024-12-29
C107516,Westmeath,Athlone,Regular,45-54,2025-10-11
C107517,Wexford,Wexford,Regular,55+,2025-05-15
C107518,Cork,Cork,Regular,25-34,2025-06-19
C107519,Dublin,Dublin,Regular,18-24,2025-11-09
C107520,Dublin,Dublin,Inactive,18-24,2024-08-18
C107521,Cork,Cork,New,35-44,2024-10-13
C107522,Kildare,Naas,Premium,25-34,2026-01-02
C107523,Dublin,Dublin,New,25-34,2025-09-06
C107524,Dublin,Dublin,Regular,18-24,2024-07-06
C107525,Dublin,Dublin,Regular,18-24,2024-10-14
C107526,Mayo,Castlebar,New,45-54,2025-01-11
C107527,Mayo,Castlebar,New,25-34,2024-06-20
C107528,Cork,Cork,New,18-24,2025-05-16
C107529,Dublin,Dublin,New,18-24,2025-06-25
C107530,Dublin,Dublin,Regular,25-34,2024-12-19
C107531,Dublin,Dublin,New,18-24,2024-10-07
C107532,Cork,Cork,Premium,18-24,2025-02-11
C107533,Dublin,Dublin,Inactive,35-44,2025-12-04
C107534,Cork,Cork,Regular,25-34,2025-08-06
C107535,Monaghan,Monaghan,New,25-34,2025-12-13
C107536,Meath,Navan,Regular,25-34,2025-04-28
C107537,Waterford,Waterford,Inactive,25-34,2024-08-03
C107538,Dublin,Dublin,Regular,25-34,2024-07-06
C107539,Dublin,Dublin,New,45-54,2024-09-25
C107540,Roscommon,Roscommon,Inactive,25-34,2025-04-09
C107541,Cork,Cork,Regular,35-44,2024-10-05
C107542,Wexford,Wexford,Regular,25-34,2024-12-08
C107543,Carlow,Carlow,Inactive,18-24,2025-11-29
C107544,Limerick,Limerick,Inactive,18-24,2024-06-27
C107545,Cork,Cork,Regular,35-44,2024-07-17
C107546,Meath,Navan,Regular,25-34,2025-01-20
C107547,Dublin,Dublin,Regular,35-44,2025-08-25
C107548,Dublin,Dublin,New,18-24,2025-10-08
C107549,Dublin,Dublin,Regular,35-44,2024-11-20
C107550,Laois,Portlaoise,New,18-24,2024-11-22
C107551,Wexford,Wexford,Regular,18-24,2025-05-16
C107552,Cork,Cork,Premium,35-44,2025-11-02
C107553,Dublin,Dublin,Inactive,18-24,2024-09-15
C107554,Kerry,Tralee,Inactive,25-34,2025-11-18
C107555,Cavan,Cavan,New,25-34,2025-09-27
C107556,Cork,Cork,New,35-44,2024-11-08
C107557,Cork,Cork,Regular,35-44,2025-07-08
C107558,Kilkenny,Kilkenny,New,18-24,2025-06-13
C107559,Laois,Portlaoise,New,18-24,2024-06-13
C107560,Offaly,Tullamore,Premium,25-34,2025-01-28
C107561,Cork,Cork,Regular,25-34,2024-10-21
C107562,Dublin,Dublin,New,25-34,2024-07-11
C107563,Galway,Galway,Regular,25-34,2025-03-07
C107564,Cork,Cork,Inactive,25-34,2025-07-27
C107565,Laois,Portlaoise,Regular,25-34,2025-04-15
C107566,Dublin,Dublin,New,18-24,2024-07-24
C107567,Donegal,Letterkenny,Regular,25-34,2025-10-10
C107568,Offaly,Tullamore,Inactive,25-34,2024-07-13
C107569,Carlow,Carlow,New,18-24,2025-01-19
C107570,Wexford,Wexford,Regular,35-44,2025-05-08
C107571,Roscommon,Roscommon,Premium,25-34,2025-12-09
C107572,Dublin,Dublin,Premium,18-24,2025-08-27
C107573,Cork,Cork,New,45-54,2024-09-25
C107574,Dublin,Dublin,Inactive,25-34,2025-02-12
